2,1,20
3,5,21
8,3,29
4,7,13
8,7,28
7,8,6
1,10,4
4,12,1
4,13,1
1,18,25
16,4,5
19,1,9
17,3,7
6,16,11
17,7,14
19,5,27
6,19,2
9,17,16
9,18,2
19,9,21
1,21,3
21,1,18
5,20,21
24,1,17
1,24,28
6,21,4
2,26,17
4,25,3
5,24,16
9,20,28
1,29,22
26,4,24
24,8,11
7,25,7
4,28,26
5,29,7
29,6,11
3,30,18
32,1,29
2,33,17
2,34,9
6,31,23
30,8,25
6,32,17
38,1,4
36,3,4
4,35,10
6,34,3
33,7,22
8,32,14
34,8,4
38,4,23
8,34,25
37,5,24
7,36,18
9,34,21
37,9,25
1,40,13
41,3,18
3,43,17
6,40,11
7,41,14
48,1,1
5,45,7
49,1,11
44,6,12
47,4,28
42,9,17
4,48,17
48,5,29
46,7,26
46,8,12
46,9,26
6,49,17
49,8,29
1,50,8
50,4,9
50,5,29
56,1,1
51,6,29
3,54,3
53,4,3
7,51,28
57,1,28
5,54,16
57,2,6
1,59,24
8,52,15
6,57,29
56,8,27
57,8,1
57,9,12
7,59,6
58,9,27
2,62,10
4,60,27
63,1,7
62,4,17
65,1,20
2,64,27
63,4,23
5,63,21
6,62,8
1,68,4
63,6,3
2,69,2
4,67,24
8,63,6
64,7,18
3,68,17
9,63,20
8,66,20
69,7,28
70,1,13
2,70,6
2,71,21
72,2,10
71,3,16
1,75,16
70,6,18
3,74,11
4,73,20
1,77,16
8,71,9
4,75,6
77,4,15
5,76,28
7,75,19
77,5,22
79,4,20
5,78,24
75,9,8
81,1,5
2,81,20
1,88,13
2,87,4
4,85,15
83,7,26
84,6,15
5,86,8
88,3,9
88,9,28
9,88,14
1,90,5
2,92,11
6,90,21
96,1,6
96,2,29
2,96,25
91,8,2
7,93,27
8,93,15
97,4,28
4,98,4
7,96,18
98,6,27
6,98,27
96,9,26
97,8,5
98,8,21
99,8,13
15,10,26
10,16,27
12,15,13
10,19,8
18,11,10
14,15,2
14,17,9
17,15,16
17,16,6
17,18,6
17,19,22
19,18,25
10,21,14
11,22,2
23,10,14
12,22,25
23,11,2
13,21,4
11,24,1
10,25,19
24,13,14
27,11,21
15,23,7
16,25,25
13,29,15
27,16,9
28,15,20
29,15,2
19,25,11
17,27,26
27,19,28
17,29,18
11,31,11
11,33,15
35,10,24
11,36,11
37,10,17
35,12,2
22,26,27
29,20,8
16,33,9
23,26,13
13,36,15
38,11,27
32,17,26
39,10,29
19,31,26
11,39,11
12,38,8
34,16,26
31,19,20
37,14,21
27,25,8
15,37,14
34,18,1
13,39,5
16,37,3
27,26,4
28,25,12
17,36,22
38,17,21
19,37,8
38,19,4
40,10,4
11,40,21
30,22,23
40,13,5
44,10,16
35,20,15
21,34,26
34,21,18
22,33,3
23,33,1
15,41,24
44,13,18
47,11,10
14,44,28
36,23,15
27,32,21
45,14,23
48,11,21
23,36,3
19,41,13
26,34,5
35,25,6
21,39,22
44,16,26
23,38,7
27,34,27
36,25,25
35,26,26
29,33,13
38,24,28
33,29,12
44,19,19
26,38,13
17,48,22
19,46,11
28,38,16
50,10,7
50,11,17
10,52,9
52,11,24
41,22,16
20,43,11
12,52,6
42,22,7
41,24,8
40,25,8
15,50,7
11,54,18
25,41,10
14,52,14
15,51,17
55,11,17
16,50,28
21,46,14
41,27,20
35,33,1
25,43,12
40,29,12
18,51,11
46,23,28
53,16,5
52,18,26
24,46,22
41,29,8
47,23,27
22,48,1
48,22,1
37,33,9
29,42,19
44,27,1
48,23,16
26,45,21
46,25,22
47,24,18
56,16,19
54,18,3
29,44,20
38,36,4
39,35,2
19,56,24
28,48,14
10,61,17
10,62,9
22,50,20
40,32,16
62,10,28
52,21,17
31,42,14
10,63,1
33,41,5
64,11,21
52,23,11
36,40,6
16,60,13
40,36,7
44,32,11
24,52,29
46,30,27
24,53,22
16,61,18
30,48,7
27,51,8
56,22,23
46,32,24
22,56,2
26,52,4
40,39,23
11,68,24
48,31,13
35,44,14
53,26,2
42,37,19
69,10,2
24,56,9
41,39,18
65,15,19
15,66,1
22,59,2
52,29,6
36,45,24
65,16,13
26,56,23
47,35,19
69,13,27
14,68,21
25,57,1
55,28,22
24,59,29
36,47,11
19,64,17
57,26,27
54,29,6
46,38,22
37,47,12
55,29,5
17,68,17
37,48,23
19,68,4
49,38,10
28,59,3
69,19,1
29,59,20
60,20,29
50,31,20
21,60,8
10,72,19
70,13,13
72,11,17
52,31,24
53,31,26
13,71,3
24,60,1
41,44,5
51,34,25
43,42,11
76,10,4
56,30,23
46,40,27
10,76,27
66,20,15
11,75,22
21,66,10
26,61,27
11,76,11
20,67,9
22,65,24
77,10,12
10,77,14
33,54,2
74,14,19
72,16,18
35,53,28
57,32,19
34,55,2
13,76,10
26,63,11
44,45,23
65,25,25
12,78,27
28,62,8
59,31,13
15,75,9
69,22,25
27,64,9
45,46,20
48,43,25
42,49,22
32,59,27
58,34,11
45,47,21
14,78,14
75,17,27
16,76,7
56,36,13
48,44,16
26,66,16
26,67,29
14,79,7
16,78,22
59,35,6
36,58,8
19,76,11
37,58,18
37,59,23
38,58,1
68,29,25
69,28,10
49,48,26
71,20,7
81,11,18
80,12,24
60,33,28
23,70,19
20,74,3
81,13,25
70,24,18
31,63,13
35,60,4
70,25,5
50,45,14
42,53,22
24,71,24
66,30,3
13,83,13
45,51,9
11,85,11
56,40,21
63,33,10
23,73,20
50,47,21
33,64,17
10,87,23
43,54,22
53,44,1
23,74,15
83,14,7
32,65,14
31,67,14
77,21,17
82,16,26
56,43,15
29,70,15
48,51,7
12,87,27
51,48,27
43,56,6
63,36,10
41,58,20
41,59,2
75,25,9
33,67,8
32,68,24
45,55,14
19,81,24
79,22,26
74,27,15
54,47,29
37,64,22
18,83,7
28,73,18
25,77,29
84,18,29
54,48,7
34,68,22
78,24,6
53,49,10
25,78,12
29,75,10
35,69,22
37,67,18
16,89,25
36,69,22
58,48,1
79,27,22
67,39,16
28,78,23
19,88,16
90,10,16
71,30,22
80,21,6
91,11,8
71,31,9
90,12,21
63,40,10
73,30,24
33,70,3
20,83,29
72,31,13
10,93,4
90,13,12
12,91,11
43,61,20
34,70,20
20,84,13
92,12,24
52,53,13
71,34,16
94,11,26
92,14,10
81,25,22
83,23,25
97,10,2
44,63,28
83,24,1
40,67,11
34,73,12
62,45,2
84,23,21
45,62,14
76,32,19
56,52,12
34,74,9
25,83,29
74,34,16
41,67,6
61,47,15
64,44,18
20,88,10
50,58,2
60,48,6
14,94,17
70,38,22
42,67,29
23,86,16
97,12,11
50,59,7
54,55,3
72,37,21
68,42,28
15,95,2
58,52,3
67,43,8
73,37,10
39,71,16
95,15,7
78,33,25
35,76,2
76,35,10
15,97,15
39,73,13
14,98,18
77,35,20
24,88,7
15,98,17
14,99,17
78,35,15
46,67,3
39,75,23
79,35,11
96,18,1
25,89,4
45,69,3
87,28,12
68,47,22
86,29,19
36,79,8
57,58,16
97,18,7
37,78,18
69,46,26
87,29,2
48,68,15
67,49,18
41,70,12
71,40,4
22,91,1
82,31,5
92,22,4
72,42,12
41,73,26
85,30,3
72,43,28
92,23,25
60,55,24
22,93,17
80,35,26
33,82,11
24,92,19
66,50,29
91,25,5
36,80,22
83,34,3
70,47,14
96,21,4
51,66,13
95,22,27
91,26,27
32,86,15
61,57,26
43,75,22
46,72,16
50,68,6
30,88,29
42,76,29
33,85,23
56,63,15
58,61,4
92,27,28
38,81,29
68,52,4
61,59,9
35,85,24
45,75,24
34,86,12
67,53,7
76,45,7
22,99,24
84,37,23
67,55,11
36,86,27
28,94,24
87,35,19
96,27,21
46,77,4
45,78,7
96,28,8
48,76,15
89,35,4
76,48,3
46,79,27
97,28,17
57,69,9
88,39,21
99,29,16
39,89,7
90,30,15
52,70,26
73,50,12
80,43,8
40,83,14
91,33,19
31,93,28
43,81,24
70,55,11
71,54,29
51,74,24
41,85,11
64,62,11
40,86,20
82,44,14
87,40,13
64,63,27
50,77,19
37,90,8
80,47,5
55,72,7
81,47,5
35,93,15
93,36,12
98,31,25
59,70,23
63,66,14
80,49,19
60,69,3
83,46,21
39,90,13
97,32,19
64,66,21
71,59,20
31,99,17
73,57,20
84,46,24
54,77,19
32,99,6
56,75,8
89,42,6
97,34,15
47,84,16
55,76,22
59,73,29
68,64,29
75,57,3
96,36,7
66,67,15
64,69,10
47,86,18
78,56,24
77,57,2
96,38,19
69,66,27
67,68,1
86,49,3
39,97,4
37,99,28
58,79,22
70,60,18
50,81,21
52,80,4
81,52,3
83,50,3
50,84,6
40,95,3
82,53,7
54,82,2
81,55,5
64,72,6
41,95,13
73,64,3
77,60,13
40,97,13
92,46,10
53,85,7
47,91,26
40,98,4
73,65,21
75,64,29
86,53,24
41,98,5
73,66,11
78,61,22
84,56,14
58,82,2
92,48,16
43,97,11
94,47,7
44,97,13
73,68,19
76,65,13
77,64,29
73,69,15
77,65,14
83,59,29
67,75,18
55,87,21
46,96,9
43,99,16
75,67,18
58,85,5
47,96,29
67,77,25
85,59,17
57,87,20
97,47,25
77,68,11
79,66,5
97,49,9
69,78,1
99,49,14
90,50,20
91,51,13
50,92,4
81,62,19
80,63,8
92,53,20
74,71,3
93,52,23
54,91,25
63,83,25
75,71,19
96,50,3
77,70,18
60,87,12
56,91,21
62,85,11
57,91,11
78,70,9
92,56,21
50,98,11
74,75,17
57,92,4
98,51,29
87,63,13
85,65,7
99,52,17
52,99,8
92,59,3
94,57,28
73,78,18
57,94,18
68,83,15
78,73,26
59,92,16
58,93,2
66,87,25
96,57,16
86,68,10
85,69,14
78,77,23
87,68,7
87,69,6
80,70,17
70,82,8
92,60,13
61,92,25
90,63,9
82,71,19
80,73,19
60,94,15
84,71,15
65,90,21
70,85,1
75,80,7
66,90,2
95,61,11
83,73,20
92,64,28
90,66,19
66,91,3
65,92,5
93,64,27
81,76,4
95,62,16
61,97,8
60,98,9
98,60,26
63,95,28
74,84,9
91,67,5
94,65,6
87,72,6
95,64,19
85,76,18
77,84,22
65,96,16
68,95,20
75,88,21
67,97,14
97,67,23
68,96,6
86,78,1
78,86,17
78,87,20
96,69,21
79,87,3
88,78,4
99,68,14
80,81,8
72,91,22
82,81,28
80,84,29
70,94,19
90,75,21
85,80,10
91,75,13
81,85,24
84,82,2
87,80,9
94,73,24
82,85,4
97,71,26
94,74,7
82,87,22
99,70,18
95,74,22
91,79,27
96,74,3
76,95,3
72,99,12
74,98,22
79,93,12
93,79,3
96,76,23
89,84,6
97,77,28
77,97,2
86,89,13
78,97,19
87,88,2
80,90,27
81,90,28
91,80,2
91,83,26
85,90,3
95,80,28
95,81,20
92,85,18
84,95,23
96,83,25
88,93,6
93,88,17
86,95,3
85,97,24
89,95,27
89,96,6
98,89,22
92,96,1
90,99,5
93,96,19
92,97,9
93,97,9
94,98,11
98,95,20
99,95,10
96,98,28
98,97,13
3,100,24
3,102,11
2,103,5
1,104,25
104,2,8
4,102,16
104,3,29
101,6,4
2,106,10
1,107,2
9,100,3
3,107,22
106,4,6
107,6,11
6,109,12
9,109,8
110,2,5
1,111,1
110,3,17
111,2,27
114,1,6
111,4,10
1,114,14
115,2,19
4,113,7
117,1,6
5,113,14
113,6,19
111,8,10
112,8,10
6,116,15
8,114,20
116,7,7
8,117,1
6,119,6
120,3,14
3,120,22
1,122,2
2,121,26
1,124,3
123,3,3
4,122,14
5,121,28
2,125,26
124,3,10
122,6,8
126,2,27
120,8,28
121,7,26
7,122,7
124,5,4
6,124,8
4,127,9
9,123,11
5,128,17
125,8,28
128,5,11
6,128,18
8,126,13
129,6,4
8,128,1
130,1,19
2,131,22
132,1,18
3,131,26
2,132,17
130,5,10
6,131,18
3,134,25
6,132,9
133,5,14
139,1,28
2,138,6
137,3,26
135,5,14
4,137,27
139,5,12
7,138,16
9,138,26
139,8,19
3,142,21
141,6,14
2,145,24
5,144,26
140,9,17
141,8,28
147,2,27
6,143,22
142,9,25
6,146,13
3,149,24
152,4,5
6,151,27
3,154,4
152,6,28
151,7,28
157,3,18
8,153,10
6,156,22
4,158,5
158,6,24
159,6,15
156,9,19
9,157,17
9,159,13
162,3,14
162,4,26
5,163,24
7,163,18
2,168,14
6,164,7
162,9,19
5,167,2
166,7,26
5,168,16
8,166,11
167,7,20
8,167,28
6,169,6
8,168,16
169,8,8
170,3,23
170,6,21
173,3,19
175,2,28
170,8,22
175,3,23
1,177,21
3,176,10
8,171,2
174,5,15
1,179,18
175,5,24
177,3,19
7,173,20
174,6,29
179,2,2
175,8,6
5,179,23
9,176,20
177,9,1
180,3,3
8,180,12
182,6,6
181,7,7
1,188,2
188,1,15
187,3,14
8,182,28
3,187,18
182,9,28
186,5,8
187,4,3
187,5,26
186,6,4
8,185,27
8,186,7
7,187,9
7,188,22
187,8,16
8,188,16
7,189,22
1,192,7
192,4,11
2,194,9
190,6,3
193,3,8
6,191,23
197,1,5
3,195,3
196,2,13
3,196,12
198,1,9
193,6,19
8,192,9
194,6,14
4,197,8
7,194,15
8,198,18
1,200,12
1,203,16
1,204,2
203,4,10
205,2,11
4,205,14
206,3,21
209,1,20
9,201,10
203,7,18
208,3,24
209,4,21
4,209,20
207,7,5
208,9,15
210,1,16
211,2,22
211,4,8
4,213,12
215,3,10
215,4,18
212,7,28
1,218,9
212,8,7
2,218,4
215,5,11
215,6,21
2,219,28
217,4,11
8,213,15
218,4,26
8,217,12
217,9,9
219,8,10
220,1,21
222,4,18
5,221,13
3,225,17
5,223,24
228,1,17
222,8,10
6,225,29
2,229,10
4,228,19
225,7,7
228,5,14
7,227,16
8,228,21
229,8,2
228,9,2
231,1,21
2,230,6
1,233,20
233,4,27
1,237,14
232,6,10
2,237,21
233,7,8
4,236,27
3,237,29
238,2,4
235,6,14
239,2,5
238,3,21
239,4,9
9,235,7
239,5,22
238,7,23
239,7,13
238,9,18
3,241,19
6,241,23
240,7,22
242,5,2
7,241,22
6,244,8
9,241,13
244,6,26
242,9,6
9,243,7
247,5,27
246,7,16
8,247,26
249,8,7
3,252,27
251,5,24
253,4,8
4,254,4
250,8,1
4,255,15
256,3,18
259,1,12
253,7,15
253,8,1
9,252,6
9,253,24
256,7,7
8,256,12
5,259,29
256,9,21
257,8,7
9,259,29
261,1,4
262,2,22
5,260,23
265,1,29
6,261,17
263,4,25
5,262,26
264,4,6
4,264,4
7,261,26
6,262,12
261,8,25
6,263,2
265,4,25
9,261,28
269,1,2
266,6,6
5,267,12
267,6,21
6,267,6
6,268,5
1,270,9
1,271,13
271,1,17
1,273,7
270,7,11
5,272,5
1,277,5
275,4,4
4,275,19
4,276,20
273,7,1
3,278,13
274,8,20
277,6,15
6,279,18
278,9,26
9,278,13
9,279,20
280,3,8
3,281,22
4,280,20
2,283,12
4,281,8
1,285,26
286,5,26
9,282,7
7,285,27
287,7,29
1,291,7
2,293,28
291,4,3
290,8,10
4,294,2
5,294,25
4,295,24
3,297,5
7,293,1
292,9,13
3,299,6
298,5,2
6,298,9
299,5,13
7,299,12
297,9,28
10,100,9
101,11,16
10,103,14
104,11,23
10,105,7
13,103,22
101,15,3
105,12,21
100,17,9
11,106,25
100,19,13
17,102,14
102,17,10
14,105,21
104,15,15
15,105,17
15,106,7
108,16,18
109,15,15
15,109,10
16,108,3
106,18,24
19,108,29
111,10,16
111,13,6
112,12,14
102,22,19
102,23,27
101,24,1
110,15,4
21,106,23
25,102,26
115,13,10
26,102,17
17,111,3
111,17,23
18,110,15
112,16,19
118,10,9
12,116,22
10,119,6
24,105,22
16,113,7
12,118,23
104,26,13
17,114,5
119,12,6
28,103,11
109,23,4
29,103,19
16,116,21
105,27,7
27,105,14
25,107,7
23,109,8
118,14,14
106,28,28
105,29,6
118,16,8
18,117,16
17,118,18
109,27,18
29,107,13
100,30,24
10,121,12
32,100,2
101,31,1
110,23,28
20,114,13
112,22,27
126,10,14
22,114,14
112,24,19
16,120,29
124,12,13
25,111,28
20,117,18
17,120,20
110,27,29
115,22,27
114,23,16
13,124,1
118,20,19
35,103,3
120,18,1
21,117,25
101,37,29
34,104,18
28,111,4
30,109,1
114,25,2
126,13,7
128,11,4
115,25,9
39,101,10
13,127,6
24,116,7
109,31,3
29,111,22
113,27,4
126,15,14
23,118,28
104,37,13
105,36,7
116,25,19
13,128,10
38,103,19
35,106,12
107,35,16
104,38,28
126,16,8
38,105,28
17,126,18
28,115,10
15,128,22
128,16,26
17,128,26
28,117,27
118,28,16
28,119,9
18,129,24
109,39,16
30,111,1
100,41,13
31,110,8
111,30,18
42,100,10
100,42,25
32,110,26
113,30,22
123,20,4
41,102,21
32,111,9
130,13,4
122,21,28
30,114,20
23,121,1
40,104,26
23,122,12
31,114,8
130,15,28
43,102,27
35,110,10
12,133,21
33,112,16
30,115,23
105,41,5
100,46,6
102,44,10
113,33,22
134,12,26
42,104,7
124,22,27
126,20,24
137,10,15
115,32,25
132,16,24
138,10,24
11,137,13
44,104,24
40,108,18
101,47,26
125,23,19
137,11,2
123,26,14
139,10,12
113,36,16
128,21,2
110,39,2
112,37,14
26,123,4
34,115,11
46,103,22
23,126,5
129,20,9
31,118,2
20,129,7
42,107,27
35,114,27
107,42,14
109,41,4
37,113,26
17,133,4
111,39,1
121,29,18
22,128,14
136,14,16
114,37,8
123,28,6
107,44,12
36,115,29
43,108,8
102,49,16
38,113,26
39,112,6
128,24,23
39,113,15
114,38,9
134,18,16
46,106,16
126,26,16
36,116,15
26,127,11
48,105,2
45,108,4
16,137,4
36,118,14
48,106,3
136,18,15
128,26,11
118,36,5
16,139,7
37,118,3
108,47,29
126,29,13
49,107,11
138,18,10
139,18,1
